trajectory_id,time,x,y,vx,vy,speed
67,1.36,-0.0007529702025203538,0.11428388418378431,0.10273061770119885,0.3260686161770923,0.34186886706588804
67,1.38,2.9860469080987e-5,0.12036216390530102,0.0051322311340186305,0.316594042684127,0.31663563864399696
67,1.4,-7.959288987264616e-5,0.12675945005715397,-0.0696996942548552,0.3005933287144128,0.3085683014290861
67,1.42,-0.0009601853838825521,0.1311283965251793,0.04336564357101298,0.1669421379180351,0.172482626530826
67,1.44,-0.00047110210001135867,0.1327273533877747,0.058202610502689475,0.05595838218907319,0.0807396086598527
67,1.46,0.001281498129082393,0.13323263496441987,0.1667431215373646,-0.013351215030693992,0.16727678716074199
67,1.48,0.004557893062803523,0.13353213921954396,0.16573168921212236,0.022758377294388978,0.1672869885740588
67,1.5,0.007336358113578079,0.13514129590209478,0.12178840177817592,0.08688740673597496,0.14960560235828455
67,1.52,0.009792497295453319,0.135897174188132,0.1376594990610836,0.01201949941675213,0.138183233599369
67,1.54,0.013766582803759144,0.1349799924812613,0.22121093744709436,-0.07314875217973256,0.23299145647785932
67,1.56,0.018408281763479275,0.13472131009362795,0.23188868009453537,0.04332466084625765,0.23590122126311472
67,1.58,0.023524020903567665,0.13443856997025636,0.289876630170794,-0.01725982355941854,0.29039001743943876
67,1.6,0.03036712238054365,0.13495739210070773,0.37763836545353724,0.05349586992012727,0.3814086301605281
67,1.62,0.03886441356253554,0.13656370890024308,0.422748576366528,0.10340530901016493,0.43521146210941397
67,1.64,0.04677445235691643,0.1399748959511201,0.31666804778366986,0.24237271202901361,0.3987771107064945
67,1.66,0.05270008749595139,0.14413004869988566,0.214583026792331,0.13581813030360718,0.25395361762834934
67,1.68,0.055976957302628395,0.14533006867441103,0.17056559376346656,0.01676209439233207,0.17138725035515726
67,1.7,0.06015338067670492,0.14438832136198312,0.2707245892321991,-0.009149145528457166,0.27087914293803395
67,1.72,0.06557873231727065,0.14433088650918796,0.2724707894692269,-0.053247170475255796,0.2776249129267846
67,1.74,0.06962170801466314,0.1430498726187951,0.1467112355962628,-0.10137692036233747,0.17832965718672217
67,1.76,0.07249467746773496,0.14036635091064928,0.17443945536793956,-0.09507253486906679,0.19866532278053284
67,1.78,0.075757700698807,0.13872089008752805,0.16860911817462318,-0.10741447206504309,0.19991724172926148
67,1.8,0.07937903151645959,0.13654730439210494,0.18037410506230026,-0.13194280971527503,0.22348092270390107
67,1.82,0.08316035694045461,0.13264537510680502,0.18422836779129254,-0.2426784605048771,0.3046849630225636
67,1.84,0.08597464678346665,0.1286221588762333,0.1431251652467427,-0.20773818923298418,0.25226963390924906
67,1.86,0.08731048679258813,0.12422751884261814,0.046235255437280874,-0.24888253743929442,0.2531407045253142
67,1.88,0.08751233895636383,0.11863536246008946,0.013996366676088695,-0.36410406424156666,0.3643729790713884
67,1.9,0.0882403757202025,0.11222710466202515,0.03310256873986183,-0.2891354531917481,0.29102420921561634
67,1.92,0.08978540629383469,0.10496236097431731,0.15211377963147854,-0.4728582790920143,0.4967228141122927
67,1.94,0.09160781589079273,0.0976209920422668,0.024568681358883616,-0.33495076119026485,0.335850610429179
